"order_id","customer_id","product","category","order_date","quantity","price"
458,118,"Phone","Electronics","2026-01-29",5,"38211.56"
459,25,"Phone","Fashion","2026-02-11",5,"47704.74"
460,154,"Shoes","Fashion","2025-11-02",6,"10682.64"
461,160,"Shoes","Fashion","2025-10-31",5,"36267.89"
462,198,"Shoes","Fashion","2025-08-13",5,"31178.58"
463,126,"Phone","Fashion","2025-10-02",5,"31618.05"
464,258,"Bag","Fashion","2025-08-06",3,"17549.89"
465,243,"Bag","Electronics","2025-09-27",1,"34948.21"
466,286,"Laptop","Electronics","2025-08-09",2,"29595.01"
467,71,"Laptop","Fashion","2025-09-06",5,"49513.05"
468,238,"Bag","Fashion","2025-03-25",4,"48037.37"
469,137,"Watch","Fashion","2025-05-12",2,"41904.35"
470,141,"Phone","Fashion","2025-07-15",1,"44929.25"
471,94,"Laptop","Electronics","2025-05-03",3,"22201.94"
472,170,"Bag","Electronics","2025-10-03",4,"10369.23"
473,31,"Bag","Electronics","2025-03-13",3,"13155.90"
474,170,"Laptop","Electronics","2025-07-14",5,"44054.48"
475,85,"Bag","Fashion","2025-10-20",5,"15663.92"
476,80,"Bag","Fashion","2026-01-31",6,"44040.47"
477,264,"Phone","Electronics","2025-06-14",3,"35298.66"
478,134,"Phone","Electronics","2025-12-03",5,"17178.99"
479,90,"Laptop","Electronics","2025-11-16",5,"44506.64"
480,195,"Bag","Electronics","2025-08-12",3,"23391.50"
481,121,"Watch","Fashion","2025-10-30",2,"35906.00"
482,74,"Laptop","Electronics","2025-04-13",2,"29343.94"
483,175,"Phone","Electronics","2025-11-24",3,"37496.28"
484,290,"Watch","Electronics","2025-06-04",3,"43448.34"
485,61,"Phone","Fashion","2026-02-14",2,"8605.04"
486,251,"Shoes","Fashion","2025-12-01",6,"13758.19"
487,280,"Shoes","Electronics","2025-12-28",1,"47714.75"
488,90,"Bag","Fashion","2025-11-28",6,"37195.26"
489,36,"Phone","Electronics","2026-01-13",4,"15798.11"
490,95,"Shoes","Electronics","2025-11-19",3,"9033.27"
491,62,"Shoes","Fashion","2026-01-06",4,"11549.05"
492,86,"Watch","Fashion","2025-03-12",4,"2562.37"
493,186,"Watch","Fashion","2025-06-16",4,"46363.93"
494,81,"Bag","Fashion","2025-11-28",4,"33559.15"
495,180,"Phone","Electronics","2025-08-09",3,"40540.98"
496,221,"Watch","Electronics","2025-11-02",5,"12186.44"
497,20,"Laptop","Fashion","2025-05-08",3,"27285.19"
498,97,"Bag","Fashion","2025-11-24",2,"44959.84"
499,102,"Shoes","Fashion","2025-09-08",1,"25706.68"
500,38,"Laptop","Electronics","2025-05-27",5,"46461.07"
501,242,"Phone","Electronics","2025-10-16",5,"49272.10"
502,276,"Phone","Electronics","2025-05-08",1,"41207.90"
503,68,"Bag","Electronics","2025-09-10",3,"15460.32"
504,234,"Bag","Fashion","2025-12-05",1,"29502.10"
505,97,"Laptop","Electronics","2026-02-17",5,"28475.66"
506,174,"Phone","Fashion","2026-01-19",5,"35802.33"
507,159,"Laptop","Fashion","2025-09-15",6,"24021.54"
508,146,"Laptop","Fashion","2025-11-03",6,"43134.35"
509,67,"Watch","Electronics","2025-03-25",6,"36284.47"
510,171,"Watch","Fashion","2025-10-04",5,"1145.47"
511,198,"Bag","Fashion","2025-09-04",6,"7342.47"
512,289,"Laptop","Electronics","2025-09-08",5,"24508.64"
513,293,"Bag","Fashion","2025-11-02",5,"30519.69"
514,109,"Laptop","Electronics","2026-01-30",2,"29585.90"
515,175,"Watch","Fashion","2025-07-31",3,"21319.82"
516,120,"Laptop","Fashion","2025-08-06",2,"11185.18"
517,230,"Laptop","Electronics","2025-08-10",1,"8577.00"
518,266,"Laptop","Electronics","2025-07-01",1,"30833.88"
519,21,"Watch","Fashion","2025-10-26",5,"22669.75"
520,33,"Bag","Electronics","2026-01-17",2,"29831.87"
521,86,"Watch","Fashion","2025-03-06",2,"1098.15"
522,133,"Shoes","Electronics","2025-05-02",5,"16176.55"
523,262,"Phone","Electronics","2025-07-19",2,"27766.63"
524,260,"Shoes","Fashion","2025-04-08",3,"12159.15"
525,175,"Laptop","Fashion","2025-11-03",3,"48828.04"
526,72,"Watch","Fashion","2025-08-12",3,"21606.75"
527,158,"Bag","Fashion","2025-04-19",5,"11743.30"
528,289,"Laptop","Fashion","2025-03-30",5,"45988.50"
529,52,"Watch","Electronics","2025-03-23",4,"21227.63"
530,194,"Bag","Fashion","2025-10-10",3,"29824.64"
531,110,"Laptop","Electronics","2025-04-28",4,"44449.51"
532,202,"Watch","Electronics","2025-07-19",4,"14063.09"
533,65,"Watch","Electronics","2025-09-16",2,"45388.01"
534,45,"Shoes","Electronics","2025-07-24",5,"10279.91"
535,223,"Watch","Fashion","2025-06-14",4,"37055.30"
536,223,"Phone","Fashion","2026-02-09",4,"18827.34"
537,87,"Laptop","Electronics","2025-07-07",5,"8466.16"
538,244,"Shoes","Fashion","2025-03-14",4,"17316.74"
539,79,"Shoes","Fashion","2025-06-06",1,"14642.59"
540,155,"Laptop","Electronics","2025-11-19",3,"42733.81"
541,68,"Laptop","Electronics","2025-03-13",4,"17566.62"
542,181,"Shoes","Electronics","2025-08-28",2,"31344.01"
543,213,"Phone","Fashion","2025-12-20",4,"21817.53"
544,218,"Bag","Fashion","2026-02-05",1,"28823.86"
545,22,"Watch","Electronics","2026-02-17",5,"41071.54"
546,182,"Phone","Electronics","2025-03-12",3,"4258.76"
547,33,"Laptop","Fashion","2026-01-06",6,"19839.77"
1642,24,"Bag","Fashion","2025-08-23",5,"49570.62"
548,281,"Watch","Electronics","2025-03-01",3,"27803.01"
549,7,"Phone","Electronics","2025-03-11",4,"24747.29"
550,157,"Bag","Electronics","2025-12-17",6,"28102.80"
551,273,"Phone","Electronics","2025-09-24",4,"21104.62"
552,17,"Bag","Electronics","2026-01-25",5,"19896.12"
553,294,"Shoes","Electronics","2025-11-19",5,"32556.13"
554,56,"Phone","Electronics","2026-02-27",2,"2042.06"
555,96,"Phone","Fashion","2025-04-15",5,"44564.31"
556,222,"Bag","Electronics","2025-06-28",6,"36616.75"
557,16,"Phone","Electronics","2025-09-14",5,"26349.35"
558,166,"Shoes","Fashion","2025-05-21",4,"35765.27"
559,228,"Watch","Electronics","2025-06-26",2,"6492.56"
560,248,"Phone","Electronics","2026-01-09",2,"32003.92"
561,239,"Laptop","Electronics","2025-04-29",4,"36243.04"
562,213,"Phone","Electronics","2025-09-27",4,"18423.63"
563,171,"Watch","Electronics","2025-03-10",1,"19825.72"
564,298,"Laptop","Fashion","2025-09-09",5,"6814.55"
565,176,"Shoes","Electronics","2025-07-24",5,"50397.93"
566,188,"Phone","Electronics","2025-11-02",3,"36803.88"
567,191,"Shoes","Fashion","2025-03-24",5,"8927.26"
568,139,"Phone","Fashion","2025-11-03",4,"34191.78"
569,45,"Bag","Fashion","2025-12-03",1,"12624.05"
570,127,"Phone","Fashion","2026-02-19",3,"24083.82"
571,247,"Shoes","Fashion","2025-05-31",2,"3860.05"
572,107,"Bag","Electronics","2025-06-03",1,"2365.95"
573,254,"Bag","Electronics","2025-11-25",6,"23130.37"
574,106,"Laptop","Fashion","2025-10-31",3,"35248.99"
575,191,"Shoes","Electronics","2025-05-09",2,"3699.28"
576,41,"Shoes","Electronics","2025-07-21",4,"38041.84"
577,104,"Bag","Fashion","2025-12-15",1,"49319.49"
578,269,"Laptop","Fashion","2025-05-15",6,"23740.73"
579,63,"Phone","Electronics","2025-04-09",5,"43462.25"
580,268,"Laptop","Fashion","2026-01-19",4,"31156.42"
581,270,"Watch","Electronics","2026-02-09",5,"22397.86"
582,77,"Shoes","Electronics","2025-05-27",5,"40327.23"
583,268,"Phone","Electronics","2026-02-21",3,"32354.76"
584,163,"Laptop","Fashion","2026-01-31",5,"35301.95"
585,170,"Laptop","Fashion","2025-11-20",6,"39372.05"
586,296,"Bag","Fashion","2026-01-13",6,"40466.83"
587,246,"Watch","Electronics","2025-07-30",1,"15823.98"
588,84,"Laptop","Electronics","2025-08-31",3,"39719.98"
589,42,"Shoes","Fashion","2026-02-22",2,"45335.37"
590,273,"Shoes","Fashion","2025-06-26",5,"14937.95"
591,186,"Phone","Fashion","2026-02-18",6,"15409.35"
592,149,"Bag","Fashion","2025-11-02",1,"48112.98"
593,56,"Bag","Electronics","2025-12-13",4,"15089.21"
594,236,"Laptop","Electronics","2025-10-21",4,"24804.67"
595,105,"Phone","Electronics","2026-02-07",6,"29921.94"
596,137,"Shoes","Fashion","2025-12-15",5,"11021.48"
597,15,"Shoes","Fashion","2025-11-10",5,"5245.60"
598,0,"Watch","Electronics","2025-12-03",5,"38259.83"
599,23,"Shoes","Electronics","2025-06-21",2,"19278.33"
600,74,"Bag","Fashion","2025-06-30",5,"30646.82"
601,240,"Laptop","Fashion","2025-12-30",1,"3326.55"
602,236,"Bag","Electronics","2025-06-08",5,"48525.27"
603,74,"Laptop","Electronics","2025-06-27",4,"10211.79"
604,261,"Shoes","Fashion","2025-03-09",3,"38469.21"
605,46,"Phone","Electronics","2025-04-23",6,"33899.93"
606,75,"Laptop","Fashion","2025-12-22",2,"45736.75"
607,97,"Watch","Electronics","2025-10-12",2,"12689.26"
608,148,"Watch","Fashion","2025-10-14",1,"8684.72"
609,143,"Laptop","Fashion","2025-06-27",6,"40398.78"
610,142,"Bag","Electronics","2025-04-24",4,"28801.39"
611,52,"Bag","Fashion","2025-03-11",1,"3466.61"
612,29,"Bag","Electronics","2025-06-27",2,"7447.06"
613,249,"Laptop","Fashion","2025-08-22",2,"17542.65"
614,37,"Watch","Electronics","2025-04-05",1,"15346.11"
615,214,"Watch","Fashion","2025-03-04",4,"24522.24"
616,177,"Shoes","Fashion","2025-06-24",4,"10532.03"
617,157,"Phone","Fashion","2025-09-20",2,"14750.98"
618,228,"Phone","Electronics","2026-01-10",3,"27106.96"
619,82,"Bag","Fashion","2025-11-22",3,"36050.14"
620,21,"Shoes","Fashion","2025-05-17",4,"18326.43"
621,101,"Phone","Electronics","2026-02-20",4,"29570.64"
622,27,"Laptop","Fashion","2025-05-14",6,"17528.17"
623,6,"Shoes","Fashion","2025-09-06",4,"23594.26"
624,235,"Bag","Electronics","2025-06-24",2,"4719.47"
625,118,"Laptop","Fashion","2025-03-22",1,"8976.63"
626,72,"Phone","Fashion","2025-12-29",4,"26204.99"
627,105,"Watch","Fashion","2025-08-01",3,"40060.82"
628,133,"Watch","Electronics","2025-10-30",6,"31845.04"
629,222,"Phone","Electronics","2025-06-26",4,"40645.39"
630,179,"Bag","Fashion","2025-09-04",2,"27773.34"
631,249,"Phone","Fashion","2025-12-22",5,"11604.94"
632,209,"Bag","Fashion","2026-01-05",6,"27515.77"
633,247,"Shoes","Fashion","2025-06-30",1,"25777.55"
634,139,"Watch","Fashion","2025-04-15",2,"26394.57"
635,159,"Bag","Electronics","2025-08-23",2,"11762.61"
636,88,"Phone","Electronics","2025-12-05",2,"36955.34"
637,22,"Watch","Fashion","2025-11-11",4,"13441.73"
638,140,"Watch","Electronics","2025-11-04",2,"2825.93"
639,156,"Shoes","Fashion","2025-04-01",4,"7401.92"
640,90,"Laptop","Fashion","2025-09-13",5,"8260.62"
641,70,"Laptop","Fashion","2025-07-07",3,"15155.58"
642,207,"Watch","Fashion","2026-02-01",5,"5690.00"
643,145,"Phone","Electronics","2025-08-04",2,"35041.87"
644,203,"Shoes","Fashion","2025-08-13",2,"42402.93"
645,213,"Phone","Fashion","2025-06-10",6,"38284.73"
646,89,"Laptop","Fashion","2026-01-07",2,"11921.05"
647,33,"Phone","Electronics","2026-01-16",3,"9520.29"
648,172,"Watch","Electronics","2025-06-09",3,"1098.09"
649,188,"Watch","Fashion","2025-04-21",2,"31965.30"
650,48,"Phone","Fashion","2025-10-07",5,"30815.07"
651,209,"Phone","Electronics","2025-06-28",2,"9433.48"
652,276,"Watch","Electronics","2025-12-29",5,"6446.82"
653,43,"Bag","Electronics","2025-11-06",1,"7003.40"
654,111,"Phone","Fashion","2025-04-29",4,"26531.37"
655,117,"Phone","Electronics","2025-12-29",5,"39819.09"
656,122,"Phone","Electronics","2025-12-02",3,"22945.40"
2080,164,"Bag","Fashion","2025-12-23",3,"10106.45"
657,296,"Watch","Fashion","2025-04-07",4,"13915.78"
658,12,"Shoes","Fashion","2025-06-23",6,"36709.88"
659,59,"Watch","Fashion","2025-11-01",2,"20411.44"
660,46,"Watch","Electronics","2025-03-30",6,"27143.90"
661,92,"Watch","Electronics","2025-04-25",3,"5916.98"
662,2,"Shoes","Fashion","2025-12-21",2,"49044.92"
663,230,"Watch","Electronics","2025-11-21",4,"40582.47"
664,113,"Bag","Electronics","2025-03-20",5,"5488.12"
665,62,"Laptop","Fashion","2026-02-17",2,"38054.81"
666,175,"Bag","Electronics","2025-05-31",3,"47703.38"
667,17,"Bag","Fashion","2026-01-08",5,"10977.45"
668,206,"Shoes","Fashion","2025-07-23",4,"31727.07"
669,157,"Phone","Electronics","2026-01-23",1,"42263.68"
670,124,"Laptop","Fashion","2025-04-10",4,"32774.32"
671,278,"Shoes","Fashion","2025-07-30",6,"5202.59"
672,121,"Laptop","Electronics","2025-05-17",4,"13027.03"
673,199,"Shoes","Electronics","2025-05-09",3,"27427.15"
674,273,"Bag","Fashion","2025-08-03",2,"10089.41"
675,221,"Phone","Fashion","2025-11-01",1,"38427.92"
676,270,"Phone","Fashion","2025-10-03",5,"40025.78"
677,255,"Phone","Electronics","2025-03-04",2,"16660.82"
678,9,"Watch","Fashion","2025-03-04",3,"50003.50"
679,274,"Phone","Electronics","2025-06-07",2,"36270.62"
680,183,"Phone","Fashion","2025-06-05",5,"17301.33"
681,162,"Phone","Fashion","2025-11-30",4,"24445.33"
682,253,"Watch","Fashion","2025-08-14",5,"24862.53"
683,116,"Shoes","Electronics","2025-05-16",5,"11891.27"
684,219,"Shoes","Electronics","2025-09-30",4,"3027.55"
685,31,"Watch","Fashion","2025-04-30",4,"22837.86"
686,149,"Phone","Electronics","2025-09-04",4,"35053.31"
687,31,"Bag","Fashion","2026-01-14",6,"20255.35"
688,285,"Laptop","Electronics","2026-02-09",4,"8709.97"
689,300,"Phone","Electronics","2026-01-06",1,"10457.35"
690,113,"Laptop","Fashion","2026-02-27",1,"39965.05"
691,24,"Watch","Fashion","2025-11-02",4,"22040.62"
692,170,"Bag","Fashion","2026-02-23",6,"43911.30"
693,184,"Watch","Electronics","2025-06-28",1,"5240.95"
694,116,"Phone","Electronics","2026-02-08",5,"25827.95"
695,122,"Watch","Fashion","2025-12-02",3,"3423.18"
696,46,"Phone","Electronics","2025-05-30",5,"21914.84"
697,142,"Watch","Fashion","2025-11-22",6,"34227.62"
698,70,"Bag","Electronics","2025-12-08",3,"11800.69"
699,189,"Shoes","Fashion","2026-01-18",2,"47589.06"
700,58,"Watch","Electronics","2025-09-15",4,"50351.94"
701,150,"Watch","Fashion","2025-12-19",3,"1978.64"
702,250,"Bag","Electronics","2025-04-15",2,"7513.20"
703,191,"Bag","Electronics","2025-04-28",5,"3129.95"
704,298,"Phone","Electronics","2025-04-27",6,"17760.84"
705,257,"Bag","Electronics","2025-08-18",2,"12011.12"
706,264,"Watch","Electronics","2025-05-31",4,"19134.28"
707,275,"Laptop","Electronics","2025-06-19",6,"42940.20"
708,257,"Shoes","Fashion","2025-09-18",1,"31479.76"
709,294,"Shoes","Electronics","2025-05-18",5,"9709.52"
710,165,"Watch","Fashion","2025-10-02",4,"33280.28"
711,258,"Laptop","Fashion","2025-05-31",3,"49436.57"
712,230,"Shoes","Fashion","2025-07-14",1,"16833.81"
713,38,"Watch","Electronics","2025-07-22",3,"43389.88"
714,206,"Bag","Electronics","2025-03-31",5,"31100.22"
715,195,"Laptop","Fashion","2025-03-21",3,"8674.95"
716,192,"Bag","Fashion","2025-06-01",4,"15500.22"
717,2,"Laptop","Electronics","2026-02-18",4,"44321.55"
718,14,"Laptop","Electronics","2025-08-22",2,"30265.14"
719,242,"Bag","Electronics","2026-01-11",5,"22440.47"
720,162,"Watch","Fashion","2025-10-06",4,"11833.42"
721,284,"Laptop","Fashion","2025-09-13",3,"5381.31"
722,223,"Laptop","Fashion","2025-07-30",6,"49022.61"
723,291,"Watch","Electronics","2025-08-16",3,"26414.99"
724,136,"Laptop","Fashion","2025-10-25",3,"41449.60"
725,177,"Phone","Fashion","2025-03-01",5,"6442.60"
726,243,"Shoes","Electronics","2025-07-16",3,"36539.03"
727,299,"Laptop","Fashion","2025-03-08",2,"27077.35"
728,147,"Watch","Electronics","2025-07-16",4,"38513.57"
729,10,"Watch","Fashion","2025-11-14",2,"4296.65"
730,250,"Laptop","Electronics","2025-07-19",5,"29015.66"
731,24,"Laptop","Fashion","2025-06-16",5,"43622.19"
732,288,"Laptop","Fashion","2025-04-02",6,"22782.11"
733,160,"Watch","Electronics","2025-11-15",2,"23918.12"
734,29,"Shoes","Electronics","2026-01-01",2,"31464.14"
735,122,"Phone","Electronics","2025-06-05",6,"8056.03"
736,234,"Shoes","Fashion","2025-04-11",3,"594.91"
737,251,"Bag","Fashion","2025-08-01",3,"20099.85"
738,241,"Watch","Electronics","2025-06-09",4,"30115.35"
739,14,"Bag","Electronics","2025-05-29",6,"37188.73"
740,184,"Bag","Fashion","2025-04-24",2,"13328.99"
741,109,"Laptop","Fashion","2026-01-08",5,"9066.28"
742,19,"Bag","Fashion","2025-05-14",4,"29878.33"
743,194,"Bag","Electronics","2025-07-17",3,"34456.62"
744,93,"Laptop","Fashion","2025-10-06",6,"21969.84"
745,292,"Watch","Electronics","2026-01-12",4,"28491.38"
746,16,"Bag","Fashion","2025-09-16",4,"15516.48"
747,32,"Watch","Electronics","2025-05-27",2,"46829.89"
748,73,"Phone","Electronics","2025-12-06",1,"2269.04"
749,269,"Phone","Electronics","2025-09-23",5,"36971.61"
750,210,"Watch","Electronics","2025-09-02",2,"28398.71"
751,40,"Shoes","Fashion","2026-01-03",3,"26532.44"
752,5,"Watch","Electronics","2025-06-07",2,"36546.43"
753,127,"Laptop","Fashion","2025-07-22",3,"16254.17"
754,123,"Laptop","Electronics","2025-12-05",6,"23043.26"
755,195,"Laptop","Fashion","2025-04-15",2,"28533.39"
756,255,"Bag","Fashion","2025-04-26",5,"47784.08"
757,33,"Shoes","Electronics","2025-04-02",3,"31961.09"
758,279,"Laptop","Fashion","2025-11-20",4,"19826.58"
759,142,"Shoes","Fashion","2026-02-02",2,"35783.56"
760,0,"Bag","Electronics","2025-09-23",4,"16185.66"
761,264,"Phone","Fashion","2025-12-12",2,"34177.55"
762,86,"Shoes","Fashion","2025-06-29",2,"37962.21"
763,137,"Laptop","Fashion","2025-11-03",3,"4125.98"
764,96,"Laptop","Fashion","2025-04-04",1,"47704.29"
765,185,"Watch","Fashion","2025-04-28",4,"8310.99"
766,54,"Phone","Fashion","2025-12-15",3,"40380.71"
767,224,"Laptop","Fashion","2025-04-15",1,"49232.47"
768,145,"Watch","Electronics","2026-01-14",4,"27291.00"
769,186,"Phone","Fashion","2025-08-13",5,"2207.65"
770,96,"Watch","Electronics","2026-02-13",5,"46346.23"
771,100,"Bag","Electronics","2025-11-13",3,"32620.47"
772,116,"Shoes","Fashion","2025-10-13",3,"40352.47"
773,187,"Laptop","Fashion","2025-07-24",2,"26985.67"
774,146,"Bag","Electronics","2026-02-24",4,"42874.97"
775,26,"Bag","Electronics","2025-12-28",3,"15862.68"
776,171,"Laptop","Fashion","2025-08-01",2,"4945.89"
777,132,"Shoes","Electronics","2025-06-25",6,"35247.88"
778,97,"Laptop","Electronics","2025-12-03",5,"29434.52"
779,217,"Laptop","Electronics","2025-06-26",5,"26664.97"
780,295,"Bag","Fashion","2025-12-09",5,"7821.39"
781,263,"Laptop","Electronics","2025-03-28",1,"8707.84"
782,221,"Bag","Fashion","2025-10-17",3,"31357.84"
783,86,"Watch","Fashion","2025-04-25",5,"4906.18"
784,93,"Phone","Fashion","2025-12-09",4,"4623.31"
785,143,"Watch","Electronics","2025-04-20",2,"16227.51"
786,212,"Phone","Fashion","2025-08-25",3,"4134.82"
787,292,"Laptop","Electronics","2025-11-24",5,"2140.19"
788,104,"Shoes","Electronics","2025-03-30",4,"6302.45"
789,282,"Laptop","Fashion","2025-07-08",5,"15965.23"
790,16,"Phone","Electronics","2026-02-10",5,"43117.53"
791,277,"Laptop","Electronics","2025-04-19",4,"39432.74"
792,235,"Phone","Fashion","2025-10-16",3,"37744.71"
793,96,"Bag","Fashion","2025-06-10",2,"22786.89"
794,47,"Shoes","Electronics","2025-09-18",5,"18238.46"
795,162,"Bag","Fashion","2025-08-05",3,"522.08"
796,280,"Laptop","Fashion","2025-06-30",3,"45665.86"
797,197,"Watch","Fashion","2026-02-14",5,"4168.27"
798,290,"Laptop","Fashion","2025-05-16",3,"36158.24"
799,209,"Bag","Electronics","2026-01-12",5,"39797.85"
800,38,"Bag","Electronics","2026-01-13",3,"22449.89"
801,174,"Phone","Fashion","2025-09-05",4,"29074.67"
802,266,"Shoes","Electronics","2025-04-06",2,"46613.43"
803,173,"Watch","Fashion","2025-03-19",5,"27501.38"
804,297,"Laptop","Electronics","2025-06-06",2,"46104.45"
805,224,"Shoes","Electronics","2025-04-25",5,"36754.54"
806,8,"Shoes","Electronics","2025-03-27",5,"27154.04"
807,115,"Bag","Fashion","2025-04-05",3,"1826.40"
808,114,"Laptop","Fashion","2025-12-28",3,"47926.01"
809,213,"Laptop","Electronics","2025-06-21",3,"43987.79"
810,218,"Laptop","Fashion","2025-10-09",5,"23180.88"
811,202,"Watch","Fashion","2025-11-15",2,"10739.58"
812,74,"Phone","Fashion","2025-12-04",6,"38729.04"
813,159,"Watch","Fashion","2025-04-24",5,"17068.55"
814,129,"Laptop","Electronics","2025-11-11",6,"15423.00"
815,178,"Watch","Electronics","2025-07-16",3,"40350.68"
816,284,"Bag","Electronics","2025-06-29",5,"20964.48"
817,164,"Shoes","Fashion","2025-03-22",4,"5157.35"
818,83,"Laptop","Electronics","2026-01-10",6,"10108.95"
819,213,"Phone","Fashion","2025-07-20",3,"24210.45"
820,269,"Shoes","Fashion","2025-08-18",3,"3909.39"
821,296,"Laptop","Fashion","2025-10-10",6,"5891.20"
822,288,"Watch","Fashion","2025-03-07",6,"623.79"
823,215,"Shoes","Fashion","2025-03-04",2,"14389.55"
824,112,"Bag","Electronics","2025-09-13",3,"50173.21"
825,87,"Watch","Electronics","2025-12-04",4,"44487.14"
826,27,"Bag","Electronics","2025-07-23",6,"19290.79"
827,84,"Laptop","Electronics","2025-10-12",2,"15823.40"
828,8,"Shoes","Fashion","2025-06-19",2,"46139.29"
829,130,"Laptop","Fashion","2025-04-05",2,"10364.62"
